PT08.S1(CO),T,RH,log_AH,hour,month,Datetime
1432.0,13.3,56.2,-0.15688775553714449,16.0,1.0,2005-01-07 16:00:00
1404.0,11.2,65.3,-0.14629825761729856,17.0,1.0,2005-01-07 17:00:00
1493.0,8.8,74.6,-0.17031393766967753,18.0,1.0,2005-01-07 18:00:00
1478.0,7.2,78.5,-0.21940056503537533,19.0,1.0,2005-01-07 19:00:00
1411.0,6.5,80.0,-0.24987261105623415,20.0,1.0,2005-01-07 20:00:00
1387.0,5.8,83.8,-0.2525723620050218,21.0,1.0,2005-01-07 21:00:00
1306.0,5.5,83.5,-0.27193996550317306,22.0,1.0,2005-01-07 22:00:00
1232.0,5.8,81.3,-0.2786562612444685,23.0,1.0,2005-01-07 23:00:00
1277.0,5.4,82.6,-0.2883489614394846,0.0,1.0,2005-01-08 00:00:00
1063.0,6.4,76.3,-0.3053030812091834,1.0,1.0,2005-01-08 01:00:00
991.0,7.0,73.6,-0.2988104302396246,2.0,1.0,2005-01-08 02:00:00
989.0,7.2,72.3,-0.3021867586546627,3.0,1.0,2005-01-08 03:00:00
972.0,7.9,69.3,-0.29934987731946305,4.0,1.0,2005-01-08 04:00:00
973.0,7.4,71.7,-0.2965210211189854,5.0,1.0,2005-01-08 05:00:00
985.0,7.7,71.9,-0.2777317415986129,6.0,1.0,2005-01-08 06:00:00
1020.0,8.1,68.0,-0.3016457794691672,7.0,1.0,2005-01-08 07:00:00
1192.0,6.7,77.1,-0.2748316604729611,8.0,1.0,2005-01-08 08:00:00
1325.0,6.8,77.9,-0.2541183556136404,9.0,1.0,2005-01-08 09:00:00
1219.0,8.9,66.7,-0.26997313867100775,10.0,1.0,2005-01-08 10:00:00
1195.0,11.6,54.1,-0.3028633944474449,11.0,1.0,2005-01-08 11:00:00
1230.0,13.5,49.4,-0.27470003822861183,12.0,1.0,2005-01-08 12:00:00
1312.0,13.8,50.9,-0.22815609313775398,13.0,1.0,2005-01-08 13:00:00
1387.0,13.4,55.9,-0.1522192129775111,14.0,1.0,2005-01-08 14:00:00
1375.0,12.9,59.0,-0.1351326739914964,15.0,1.0,2005-01-08 15:00:00
1532.0,13.3,59.0,-0.11149037603336324,16.0,1.0,2005-01-08 16:00:00
1531.0,13.0,61.9,-0.08077631002728779,17.0,1.0,2005-01-08 17:00:00
1479.0,12.5,63.6,-0.08414276811242809,18.0,1.0,2005-01-08 18:00:00
1521.0,12.2,65.8,-0.07149600170506992,19.0,1.0,2005-01-08 19:00:00
1616.0,12.6,65.2,-0.054033888492485624,20.0,1.0,2005-01-08 20:00:00
1371.0,13.3,63.6,-0.03241989125611126,21.0,1.0,2005-01-08 21:00:00
1198.0,13.5,62.6,-0.03624913267512103,22.0,1.0,2005-01-08 22:00:00
1102.0,14.1,59.6,-0.044683607626640025,23.0,1.0,2005-01-08 23:00:00
1120.0,14.0,61.4,-0.02296161163734704,0.0,1.0,2005-01-09 00:00:00
1093.0,13.5,63.4,-0.024805118918971115,1.0,1.0,2005-01-09 01:00:00
1112.0,13.2,64.2,-0.02984084201102122,2.0,1.0,2005-01-09 02:00:00
986.0,13.6,62.2,-0.03635282946579827,3.0,1.0,2005-01-09 03:00:00
919.0,13.5,63.8,-0.02010067170700291,5.0,1.0,2005-01-09 05:00:00
929.0,12.5,67.3,-0.02603601455084144,6.0,1.0,2005-01-09 06:00:00
919.0,13.2,64.2,-0.03417745180158651,7.0,1.0,2005-01-09 07:00:00
944.0,13.1,63.4,-0.04761585394166328,8.0,1.0,2005-01-09 08:00:00
943.0,13.8,60.5,-0.04856019061537703,9.0,1.0,2005-01-09 09:00:00
1036.0,13.7,60.4,-0.0629397997738742,10.0,1.0,2005-01-09 10:00:00
1168.0,14.0,59.7,-0.05181974872979647,11.0,1.0,2005-01-09 11:00:00
1232.0,15.0,56.2,-0.047196434830974694,12.0,1.0,2005-01-09 12:00:00
1236.0,16.9,50.9,-0.029016949070492563,13.0,1.0,2005-01-09 13:00:00
1278.0,16.6,52.4,-0.019182819416773987,14.0,1.0,2005-01-09 14:00:00
1369.0,16.4,53.2,-0.017553159247589156,15.0,1.0,2005-01-09 15:00:00
1182.0,16.1,52.8,-0.04301189059329105,16.0,1.0,2005-01-09 16:00:00
1210.0,15.7,54.4,-0.03915671520119391,17.0,1.0,2005-01-09 17:00:00
1316.0,15.4,55.3,-0.03915671520119391,18.0,1.0,2005-01-09 18:00:00
1221.0,15.2,54.7,-0.06592615011616682,19.0,1.0,2005-01-09 19:00:00
1260.0,14.7,56.6,-0.06272682990830501,20.0,1.0,2005-01-09 20:00:00
1231.0,14.4,58.2,-0.05181974872979647,21.0,1.0,2005-01-09 21:00:00
1115.0,14.3,59.2,-0.03998900821636328,22.0,1.0,2005-01-09 22:00:00
1180.0,14.0,60.4,-0.038532949716783664,23.0,1.0,2005-01-09 23:00:00
1174.0,13.7,63.6,-0.008838948667204392,0.0,1.0,2005-01-10 00:00:00
1178.0,13.1,68.7,0.032370380030450646,1.0,1.0,2005-01-10 01:00:00
1052.0,13.2,69.9,0.05126329393754151,2.0,1.0,2005-01-10 02:00:00
998.0,12.8,71.2,0.044399587296684515,3.0,1.0,2005-01-10 03:00:00
960.0,12.9,70.4,0.043442557842836724,4.0,1.0,2005-01-10 04:00:00
1162.0,12.3,73.3,0.043825479540029515,7.0,1.0,2005-01-10 07:00:00
1523.0,12.8,71.8,0.05363554916590934,8.0,1.0,2005-01-10 08:00:00
1511.0,13.1,70.2,0.05515084446484802,9.0,1.0,2005-01-10 09:00:00
1420.0,12.8,71.8,0.05363554916590934,10.0,1.0,2005-01-10 10:00:00
1413.0,13.1,70.3,0.05505620574807839,11.0,1.0,2005-01-10 11:00:00
1335.0,13.7,67.0,0.04363403702006128,12.0,1.0,2005-01-10 12:00:00
1451.0,14.0,65.4,0.04181350281341035,13.0,1.0,2005-01-10 13:00:00
1410.0,14.4,63.8,0.041237908016244766,14.0,1.0,2005-01-10 14:00:00
1429.0,14.1,65.9,0.05173819540441437,15.0,1.0,2005-01-10 15:00:00
1409.0,14.1,65.9,0.05373032242096771,16.0,1.0,2005-01-10 16:00:00
1372.0,14.1,66.0,0.052497568957754044,17.0,1.0,2005-01-10 17:00:00
1366.0,14.0,66.4,0.052212871446934324,18.0,1.0,2005-01-10 18:00:00
1365.0,13.8,66.4,0.044112574618320875,19.0,1.0,2005-01-10 19:00:00
1385.0,13.4,68.1,0.04315527031392763,20.0,1.0,2005-01-10 20:00:00
1361.0,13.2,69.1,0.04420825466432028,21.0,1.0,2005-01-10 21:00:00
1312.0,13.0,70.0,0.04114194333117521,22.0,1.0,2005-01-10 22:00:00
1177.0,12.7,69.9,0.022054990780831313,23.0,1.0,2005-01-10 23:00:00
1205.0,12.0,71.9,0.007074913671961985,0.0,1.0,2005-01-11 00:00:00
1114.0,13.2,66.8,0.008662373078652587,1.0,1.0,2005-01-11 01:00:00
1047.0,12.4,69.5,-0.0014009809156281003,2.0,1.0,2005-01-11 02:00:00
982.0,13.1,65.7,-0.014301784710859645,3.0,1.0,2005-01-11 03:00:00
992.0,11.8,70.6,-0.027268427154193777,4.0,1.0,2005-01-11 04:00:00
977.0,12.3,68.0,-0.02696018158278308,5.0,1.0,2005-01-11 05:00:00
1047.0,12.0,69.2,-0.030768533671636483,6.0,1.0,2005-01-11 06:00:00
1126.0,11.7,69.8,-0.03957277511982315,7.0,1.0,2005-01-11 07:00:00
1474.0,12.1,67.6,-0.05129329438755058,8.0,1.0,2005-01-11 08:00:00
1526.0,12.5,65.1,-0.06198179235588136,9.0,1.0,2005-01-11 09:00:00
1386.0,12.8,62.5,-0.08196956286725067,10.0,1.0,2005-01-11 10:00:00
1392.0,13.4,59.9,-0.08959653381175617,11.0,1.0,2005-01-11 11:00:00
1363.0,13.4,57.9,-0.11709577187624727,12.0,1.0,2005-01-11 12:00:00
1331.0,13.6,56.4,-0.13307435422534214,13.0,1.0,2005-01-11 13:00:00
1401.0,13.8,56.3,-0.12318510057037832,14.0,1.0,2005-01-11 14:00:00
1374.0,13.7,57.9,-0.09838490192140106,15.0,1.0,2005-01-11 15:00:00
1436.0,13.6,58.9,-0.09003412270398105,16.0,1.0,2005-01-11 16:00:00
1386.0,13.4,59.7,-0.08970591308449305,17.0,1.0,2005-01-11 17:00:00
1419.0,13.3,61.2,-0.06935007813479317,18.0,1.0,2005-01-11 18:00:00
1428.0,13.2,61.8,-0.0711738194545249,19.0,1.0,2005-01-11 19:00:00
1508.0,12.9,61.5,-0.09003412270398105,20.0,1.0,2005-01-11 20:00:00
1438.0,12.6,63.9,-0.0718182877904723,21.0,1.0,2005-01-11 21:00:00
1415.0,12.0,67.4,-0.060068526466119515,22.0,1.0,2005-01-11 22:00:00
1433.0,11.9,69.0,-0.04416089578576978,23.0,1.0,2005-01-11 23:00:00
1208.0,12.0,66.6,-0.0733236644188434,0.0,1.0,2005-01-12 00:00:00
1280.0,11.4,69.6,-0.0647518772296969,1.0,1.0,2005-01-12 01:00:00
1174.0,11.2,70.3,-0.07010062767948907,2.0,1.0,2005-01-12 02:00:00
1022.0,11.5,68.2,-0.07569384436920029,3.0,1.0,2005-01-12 03:00:00
1018.0,10.0,74.8,-0.08762974996097406,5.0,1.0,2005-01-12 05:00:00
1095.0,9.2,78.5,-0.08959653381175617,6.0,1.0,2005-01-12 06:00:00
1182.0,8.8,79.4,-0.10170055482633922,7.0,1.0,2005-01-12 07:00:00
1478.0,8.7,79.4,-0.11160217658130236,8.0,1.0,2005-01-12 08:00:00
1515.0,8.9,76.5,-0.1315904203875971,9.0,1.0,2005-01-12 09:00:00
1488.0,9.9,73.3,-0.11249703122714616,10.0,1.0,2005-01-12 10:00:00
1383.0,11.8,65.5,-0.10425002137379911,11.0,1.0,2005-01-12 11:00:00
1383.0,13.0,60.9,-0.0986056037541221,12.0,1.0,2005-01-12 12:00:00
1337.0,14.7,52.3,-0.1407574377162622,13.0,1.0,2005-01-12 13:00:00
1243.0,15.1,49.6,-0.1710255970521031,14.0,1.0,2005-01-12 14:00:00
1304.0,15.7,48.8,-0.14421685076040894,15.0,1.0,2005-01-12 15:00:00
1284.0,15.8,48.9,-0.1384577931475671,16.0,1.0,2005-01-12 16:00:00
1303.0,14.6,54.0,-0.11137858798338937,17.0,1.0,2005-01-12 17:00:00
1461.0,14.3,56.3,-0.09222494404251717,18.0,1.0,2005-01-12 18:00:00
1517.0,14.1,57.8,-0.07666508493548543,19.0,1.0,2005-01-12 19:00:00
1526.0,13.1,62.9,-0.05868899634867961,20.0,1.0,2005-01-12 20:00:00
1495.0,12.0,67.5,-0.05477302584729153,21.0,1.0,2005-01-12 21:00:00
1333.0,10.7,70.9,-0.09288312748005591,22.0,1.0,2005-01-12 22:00:00
1216.0,10.0,73.2,-0.1066947386709629,23.0,1.0,2005-01-12 23:00:00
1232.0,9.4,75.0,-0.11945944003732797,0.0,1.0,2005-01-13 00:00:00
1181.0,8.5,76.9,-0.1558354315581279,1.0,1.0,2005-01-13 01:00:00
1042.0,8.4,75.9,-0.17352040084088588,2.0,1.0,2005-01-13 02:00:00
1027.0,6.9,80.7,-0.21641623056478326,3.0,1.0,2005-01-13 03:00:00
915.0,6.2,82.1,-0.2452613565678288,4.0,1.0,2005-01-13 04:00:00
891.0,7.0,77.3,-0.2537316330822334,5.0,1.0,2005-01-13 05:00:00
937.0,6.5,79.7,-0.2547632256946713,6.0,1.0,2005-01-13 06:00:00
1086.0,7.7,76.8,-0.20924064614521828,7.0,1.0,2005-01-13 07:00:00
1326.0,8.2,74.9,-0.2004040643447203,8.0,1.0,2005-01-13 08:00:00
1469.0,8.8,73.2,-0.18657057108336955,9.0,1.0,2005-01-13 09:00:00
1321.0,9.7,70.1,-0.17055110119503925,10.0,1.0,2005-01-13 10:00:00
1396.0,11.7,62.7,-0.15245212319167678,11.0,1.0,2005-01-13 11:00:00
1270.0,13.1,58.5,-0.13124828660995402,12.0,1.0,2005-01-13 12:00:00
1189.0,14.2,54.1,-0.1384577931475671,13.0,1.0,2005-01-13 13:00:00
1227.0,14.2,54.3,-0.13273171245395826,14.0,1.0,2005-01-13 14:00:00
1266.0,14.0,56.3,-0.11204950380862289,15.0,1.0,2005-01-13 15:00:00
1277.0,13.5,57.8,-0.11283280827434368,16.0,1.0,2005-01-13 16:00:00
1438.0,12.3,63.0,-0.10369523633876512,17.0,1.0,2005-01-13 17:00:00
1523.0,11.4,68.0,-0.0870841069071134,18.0,1.0,2005-01-13 18:00:00
1384.0,10.8,69.5,-0.1059162255915493,19.0,1.0,2005-01-13 19:00:00
1283.0,11.0,67.1,-0.1317044909974282,20.0,1.0,2005-01-13 20:00:00
1304.0,9.5,71.3,-0.16747235394374885,21.0,1.0,2005-01-13 21:00:00
1126.0,8.8,71.0,-0.2120799789582302,22.0,1.0,2005-01-13 22:00:00
1141.0,8.0,73.4,-0.2358489238117636,23.0,1.0,2005-01-13 23:00:00
1183.0,7.6,73.0,-0.2706283178859534,0.0,1.0,2005-01-14 00:00:00
1090.0,7.1,73.9,-0.28568406978910793,1.0,1.0,2005-01-14 01:00:00
1032.0,7.1,73.5,-0.29584866178484137,2.0,1.0,2005-01-14 02:00:00
940.0,6.7,75.0,-0.3024573580339353,3.0,1.0,2005-01-14 03:00:00
981.0,5.1,81.3,-0.327948665680336,4.0,1.0,2005-01-14 04:00:00
1104.0,4.3,82.9,-0.36125685344384406,5.0,1.0,2005-01-14 05:00:00
989.0,5.3,80.4,-0.32379295946413944,6.0,1.0,2005-01-14 06:00:00
1079.0,5.7,79.3,-0.311155428637423,7.0,1.0,2005-01-14 07:00:00
1472.0,6.8,74.8,-0.2980018048586358,8.0,1.0,2005-01-14 08:00:00
1313.0,6.9,75.2,-0.2870156279086205,9.0,1.0,2005-01-14 09:00:00
1363.0,8.0,71.9,-0.25980753568580117,10.0,1.0,2005-01-14 10:00:00
1347.0,9.3,67.1,-0.24219895784936898,11.0,1.0,2005-01-14 11:00:00
1240.0,10.2,63.6,-0.2321842959663589,12.0,1.0,2005-01-14 12:00:00
1280.0,11.0,60.9,-0.22740260823459324,13.0,1.0,2005-01-14 13:00:00
1210.0,11.3,60.1,-0.22039732564618453,14.0,1.0,2005-01-14 14:00:00
1216.0,12.2,56.9,-0.2146794729020804,15.0,1.0,2005-01-14 15:00:00
1320.0,11.9,59.1,-0.19711037426739392,16.0,1.0,2005-01-14 16:00:00
1477.0,10.3,66.3,-0.1880177493388356,17.0,1.0,2005-01-14 17:00:00
1500.0,8.2,74.9,-0.2000375625997346,18.0,1.0,2005-01-14 18:00:00
1512.0,7.9,77.1,-0.1956499870052872,19.0,1.0,2005-01-14 19:00:00
1496.0,8.3,75.0,-0.19200832238349846,20.0,1.0,2005-01-14 20:00:00
1360.0,8.2,75.2,-0.20028188217094745,21.0,1.0,2005-01-14 21:00:00
1024.0,8.3,69.7,-0.2702351588480603,22.0,1.0,2005-01-14 22:00:00
1094.0,6.7,74.4,-0.3087014396758563,23.0,1.0,2005-01-14 23:00:00
1111.0,6.4,74.9,-0.323240167852495,0.0,1.0,2005-01-15 00:00:00
1097.0,4.9,80.1,-0.35510474876921516,1.0,1.0,2005-01-15 01:00:00
1051.0,4.8,79.4,-0.37512990831209136,2.0,1.0,2005-01-15 02:00:00
979.0,3.3,82.6,-0.43850496218636453,3.0,1.0,2005-01-15 03:00:00
902.0,3.4,81.4,-0.44238846221276223,5.0,1.0,2005-01-15 05:00:00
957.0,4.2,77.0,-0.4402118444379992,6.0,1.0,2005-01-15 06:00:00
973.0,3.5,80.8,-0.4453500418070794,7.0,1.0,2005-01-15 07:00:00
1074.0,3.5,80.3,-0.4516137641341445,8.0,1.0,2005-01-15 08:00:00
1115.0,4.0,78.5,-0.43850496218636453,9.0,1.0,2005-01-15 09:00:00
1136.0,4.5,76.6,-0.4255657798151673,10.0,1.0,2005-01-15 10:00:00
1128.0,5.6,72.3,-0.41143287988795596,11.0,1.0,2005-01-15 11:00:00
1196.0,7.5,64.4,-0.3974969384589874,12.0,1.0,2005-01-15 12:00:00
1267.0,8.9,60.8,-0.36802482513431933,13.0,1.0,2005-01-15 13:00:00
1355.0,10.6,55.3,-0.3484233677409674,14.0,1.0,2005-01-15 14:00:00
1194.0,12.3,46.3,-0.4159700927533119,15.0,1.0,2005-01-15 15:00:00
1188.0,12.2,47.0,-0.40256930499613885,16.0,1.0,2005-01-15 16:00:00
1279.0,10.5,55.1,-0.35767544427231585,17.0,1.0,2005-01-15 17:00:00
1361.0,8.7,66.3,-0.28888279302829983,18.0,1.0,2005-01-15 18:00:00
1474.0,7.9,69.9,-0.2894169097454975,19.0,1.0,2005-01-15 19:00:00
1235.0,7.6,65.3,-0.3795050064386327,20.0,1.0,2005-01-15 20:00:00
1289.0,6.5,67.6,-0.41430405677536863,21.0,1.0,2005-01-15 21:00:00
1124.0,5.9,66.4,-0.47385102097462917,22.0,1.0,2005-01-15 22:00:00
1231.0,5.2,70.0,-0.4728877844255986,23.0,1.0,2005-01-15 23:00:00
1289.0,5.2,67.8,-0.5061698122297966,0.0,1.0,2005-01-16 00:00:00
1166.0,4.9,67.1,-0.5339236750119676,1.0,1.0,2005-01-16 01:00:00
1062.0,5.1,65.5,-0.5428324199010772,2.0,1.0,2005-01-16 02:00:00
1028.0,4.0,69.5,-0.5610668402027374,3.0,1.0,2005-01-16 03:00:00
1003.0,3.7,68.9,-0.5889673616502816,4.0,1.0,2005-01-16 04:00:00
929.0,4.5,62.7,-0.6267978000184113,5.0,1.0,2005-01-16 05:00:00
951.0,4.7,62.3,-0.622129693324665,6.0,1.0,2005-01-16 06:00:00
1011.0,3.9,67.1,-0.6009326965721342,7.0,1.0,2005-01-16 07:00:00
939.0,5.7,54.5,-0.6863701962809217,8.0,1.0,2005-01-16 08:00:00
946.0,6.1,50.3,-0.7404484536779584,9.0,1.0,2005-01-16 09:00:00
841.0,9.0,39.5,-0.7865791253524977,10.0,1.0,2005-01-16 10:00:00
850.0,10.7,34.4,-0.8196178446138943,11.0,1.0,2005-01-16 11:00:00
831.0,11.1,33.4,-0.8207533051650914,12.0,1.0,2005-01-16 12:00:00
866.0,11.9,30.8,-0.8474645409443026,13.0,1.0,2005-01-16 13:00:00
819.0,11.4,32.0,-0.8416471888783893,14.0,1.0,2005-01-16 14:00:00
833.0,11.3,32.5,-0.8360941898798784,15.0,1.0,2005-01-16 15:00:00
877.0,11.0,33.0,-0.8367866307615561,16.0,1.0,2005-01-16 16:00:00
892.0,10.3,35.0,-0.8262215347852875,17.0,1.0,2005-01-16 17:00:00
899.0,8.4,40.9,-0.789217649310679,18.0,1.0,2005-01-16 18:00:00
1008.0,8.3,38.5,-0.8608560249860545,19.0,1.0,2005-01-16 19:00:00
1013.0,8.1,37.9,-0.8915981192837836,20.0,1.0,2005-01-16 20:00:00
912.0,7.7,39.0,-0.8901357743973038,21.0,1.0,2005-01-16 21:00:00
907.0,7.0,41.5,-0.8691686248054201,22.0,1.0,2005-01-16 22:00:00
953.0,6.6,42.6,-0.8725131095282673,23.0,1.0,2005-01-16 23:00:00
916.0,6.4,44.2,-0.8486320834003402,0.0,1.0,2005-01-17 00:00:00
894.0,6.0,46.0,-0.8326391593785443,1.0,1.0,2005-01-17 01:00:00
895.0,4.4,53.1,-0.8020695877841322,2.0,1.0,2005-01-17 02:00:00
845.0,4.0,54.3,-0.8087825241588698,3.0,1.0,2005-01-17 03:00:00
837.0,3.7,55.8,-0.8009551331942506,4.0,1.0,2005-01-17 04:00:00
795.0,2.6,58.6,-0.8243954671698993,5.0,1.0,2005-01-17 05:00:00
874.0,3.2,56.0,-0.8291960250232213,6.0,1.0,2005-01-17 06:00:00
920.0,3.6,55.4,-0.8166716668454428,7.0,1.0,2005-01-17 07:00:00
1257.0,1.8,63.3,-0.8065398679150358,8.0,1.0,2005-01-17 08:00:00
1222.0,2.4,60.2,-0.8150888513651878,9.0,1.0,2005-01-17 09:00:00
1196.0,4.6,52.1,-0.8047493571412476,10.0,1.0,2005-01-17 10:00:00
1214.0,8.2,40.5,-0.817803785159501,11.0,1.0,2005-01-17 11:00:00
1149.0,10.5,34.7,-0.8225727280004032,12.0,1.0,2005-01-17 12:00:00
1166.0,11.1,33.3,-0.8246235433483312,13.0,1.0,2005-01-17 13:00:00
1170.0,11.1,32.6,-0.8458322682255935,14.0,1.0,2005-01-17 14:00:00
1176.0,12.4,28.3,-0.8974689776335673,15.0,1.0,2005-01-17 15:00:00
1147.0,12.9,24.5,-1.0133524447172864,16.0,1.0,2005-01-17 16:00:00
1294.0,11.4,28.7,-0.9506234109546604,17.0,1.0,2005-01-17 17:00:00
1683.0,9.2,39.3,-0.7824156483181276,18.0,1.0,2005-01-17 18:00:00
1615.0,7.8,48.1,-0.6704076935904559,19.0,1.0,2005-01-17 19:00:00
1256.0,7.2,50.6,-0.6597124044737079,20.0,1.0,2005-01-17 20:00:00
1205.0,6.0,53.3,-0.6915484591962482,21.0,1.0,2005-01-17 21:00:00
1087.0,5.3,55.0,-0.7090733311102045,22.0,1.0,2005-01-17 22:00:00
1092.0,4.2,58.1,-0.7273246323615318,23.0,1.0,2005-01-17 23:00:00
1039.0,3.4,60.9,-0.7320959306985201,0.0,1.0,2005-01-18 00:00:00
1001.0,3.0,60.2,-0.7680862672244391,1.0,1.0,2005-01-18 01:00:00
925.0,3.2,58.8,-0.7813228714636707,2.0,1.0,2005-01-18 02:00:00
880.0,3.3,57.7,-0.7949584467066301,3.0,1.0,2005-01-18 03:00:00
880.0,3.1,59.7,-0.7756596021344095,5.0,1.0,2005-01-18 05:00:00
950.0,4.2,57.1,-0.745915246098601,6.0,1.0,2005-01-18 06:00:00
1039.0,3.4,58.5,-0.7747911696004556,7.0,1.0,2005-01-18 07:00:00
1284.0,3.9,57.3,-0.7633550756034417,8.0,1.0,2005-01-18 08:00:00
1350.0,4.3,56.8,-0.7406581632309971,9.0,1.0,2005-01-18 09:00:00
1476.0,5.6,52.9,-0.7254637820364884,10.0,1.0,2005-01-18 10:00:00
1342.0,5.5,54.9,-0.696151689580244,11.0,1.0,2005-01-18 11:00:00
1488.0,5.1,64.3,-0.5626453724957872,12.0,1.0,2005-01-18 12:00:00
1557.0,5.5,66.1,-0.5091603444469295,13.0,1.0,2005-01-18 13:00:00
1610.0,5.5,69.3,-0.4571268914320562,14.0,1.0,2005-01-18 14:00:00
1583.0,5.0,75.5,-0.4054151093581228,15.0,1.0,2005-01-18 15:00:00
1620.0,5.2,76.2,-0.3862508891843601,16.0,1.0,2005-01-18 16:00:00
1605.0,5.3,77.4,-0.363268059408376,17.0,1.0,2005-01-18 17:00:00
1604.0,5.0,79.6,-0.3535370152478051,18.0,1.0,2005-01-18 18:00:00
1582.0,5.1,83.0,-0.3076127079406598,19.0,1.0,2005-01-18 19:00:00
1523.0,6.4,82.9,-0.22039732564618453,20.0,1.0,2005-01-18 20:00:00
1172.0,10.3,74.0,-0.0793679353835727,21.0,1.0,2005-01-18 21:00:00
1021.0,11.3,71.8,-0.043220702454563435,22.0,1.0,2005-01-18 22:00:00
1125.0,9.8,81.9,-0.0077297980619412685,23.0,1.0,2005-01-18 23:00:00
1197.0,9.5,83.8,-0.0028039273327342593,0.0,1.0,2005-01-19 00:00:00
1174.0,9.9,81.0,-0.011566636371465405,1.0,1.0,2005-01-19 01:00:00
1106.0,9.9,79.8,-0.027885203489535663,2.0,1.0,2005-01-19 02:00:00
909.0,5.6,69.5,-0.45224229966709334,7.0,1.0,2005-01-19 07:00:00
1098.0,7.0,64.9,-0.4289384642938065,8.0,1.0,2005-01-19 08:00:00
1036.0,7.1,65.4,-0.40887090124299724,9.0,1.0,2005-01-19 09:00:00
912.0,6.4,67.4,-0.42510674836345325,10.0,1.0,2005-01-19 10:00:00
965.0,8.6,63.3,-0.3463003749401927,13.0,1.0,2005-01-19 13:00:00
1009.0,10.0,55.0,-0.3925982424013408,14.0,1.0,2005-01-19 14:00:00
918.0,9.4,53.6,-0.4568110354597525,15.0,1.0,2005-01-19 15:00:00
920.0,9.2,55.0,-0.4459746514463744,16.0,1.0,2005-01-19 16:00:00
923.0,8.7,55.1,-0.47352983902229373,17.0,1.0,2005-01-19 17:00:00
1021.0,8.9,54.4,-0.4780358009429998,18.0,1.0,2005-01-19 18:00:00
998.0,8.6,53.6,-0.5121598467791274,19.0,1.0,2005-01-19 19:00:00
1061.0,9.0,50.4,-0.5431766539836503,20.0,1.0,2005-01-19 20:00:00
1016.0,9.2,49.8,-0.5433488154715508,21.0,1.0,2005-01-19 21:00:00
859.0,8.8,52.1,-0.5245865390160278,22.0,1.0,2005-01-19 22:00:00
945.0,8.8,50.9,-0.5480084148937068,23.0,1.0,2005-01-19 23:00:00
937.0,8.7,51.1,-0.5525160508201997,0.0,1.0,2005-01-20 00:00:00
876.0,8.6,51.5,-0.5495664520824212,1.0,1.0,2005-01-20 01:00:00
831.0,8.5,51.9,-0.5506064937778352,2.0,1.0,2005-01-20 02:00:00
828.0,8.1,53.1,-0.5547775112951734,3.0,1.0,2005-01-20 03:00:00
810.0,7.8,54.2,-0.5525160508201997,4.0,1.0,2005-01-20 04:00:00
822.0,7.1,56.0,-0.5638748448558062,5.0,1.0,2005-01-20 05:00:00
898.0,7.0,57.6,-0.5474896081375821,6.0,1.0,2005-01-20 06:00:00
909.0,7.5,55.3,-0.5561717255328675,7.0,1.0,2005-01-20 07:00:00
1256.0,7.0,56.3,-0.5691612007789542,8.0,1.0,2005-01-20 08:00:00
1298.0,7.6,53.5,-0.5789260364699225,9.0,1.0,2005-01-20 09:00:00
1326.0,8.3,50.5,-0.5873467616737338,10.0,1.0,2005-01-20 10:00:00
1139.0,12.4,37.1,-0.6294214896794004,11.0,1.0,2005-01-20 11:00:00
1135.0,13.9,32.3,-0.6700167631710908,12.0,1.0,2005-01-20 12:00:00
1117.0,14.4,28.9,-0.7501409020800657,13.0,1.0,2005-01-20 13:00:00
1094.0,14.8,25.4,-0.8535507020529692,14.0,1.0,2005-01-20 14:00:00
982.0,15.1,20.8,-1.0395889482186487,15.0,1.0,2005-01-20 15:00:00
1107.0,15.4,23.5,-0.8974689776335673,16.0,1.0,2005-01-20 16:00:00
1290.0,13.7,28.1,-0.8253080841622843,17.0,1.0,2005-01-20 17:00:00
1445.0,11.5,37.5,-0.6796388305351531,18.0,1.0,2005-01-20 18:00:00
1357.0,10.4,42.3,-0.627921395642238,19.0,1.0,2005-01-20 19:00:00
1248.0,9.9,44.0,-0.6197108624867631,20.0,1.0,2005-01-20 20:00:00
1220.0,8.7,48.3,-0.6055026707078991,21.0,1.0,2005-01-20 21:00:00
1137.0,8.1,49.9,-0.613042936318284,22.0,1.0,2005-01-20 22:00:00
1102.0,7.3,52.8,-0.6126737964100685,23.0,1.0,2005-01-20 23:00:00
1082.0,8.0,52.2,-0.575719763683981,0.0,1.0,2005-01-21 00:00:00
1053.0,6.8,56.4,-0.5782126424678459,1.0,1.0,2005-01-21 01:00:00
1003.0,6.7,57.4,-0.570221833722647,2.0,1.0,2005-01-21 02:00:00
1019.0,5.9,62.1,-0.5436932273916075,3.0,1.0,2005-01-21 03:00:00
1118.0,5.5,66.5,-0.5018658823945187,5.0,1.0,2005-01-21 05:00:00
1206.0,5.9,65.8,-0.4815904984976557,6.0,1.0,2005-01-21 06:00:00
1256.0,6.4,63.9,-0.47932695670661973,7.0,1.0,2005-01-21 07:00:00
1501.0,7.2,62.2,-0.4539728121732079,8.0,1.0,2005-01-21 08:00:00
1578.0,7.9,60.0,-0.4453500418070794,9.0,1.0,2005-01-21 09:00:00
1427.0,8.3,58.5,-0.4458184624573806,10.0,1.0,2005-01-21 10:00:00
1440.0,9.3,54.5,-0.443946094926446,11.0,1.0,2005-01-21 11:00:00
