PT08.S1(CO),T,RH,log_AH,hour,month,Datetime,CO
,,,,5.0,9.0,2004-09-08 05:00:00,
,,,,6.0,9.0,2004-09-08 06:00:00,
,,,,7.0,9.0,2004-09-08 07:00:00,
,,,,8.0,9.0,2004-09-08 08:00:00,
1297.0,22.7,33.0,-0.10680600431780925,9.0,9.0,2004-09-08 09:00:00,
,,,,10.0,9.0,2004-09-08 10:00:00,
,,,,11.0,9.0,2004-09-08 11:00:00,
,,,,12.0,9.0,2004-09-08 12:00:00,
,,,,13.0,9.0,2004-09-08 13:00:00,
,,,,14.0,9.0,2004-09-08 14:00:00,
,,,,15.0,9.0,2004-09-08 15:00:00,
,,,,16.0,9.0,2004-09-08 16:00:00,
968.0,23.4,40.7,0.14418692031249758,1.0,9.0,2004-09-11 01:00:00,
898.0,23.2,41.2,0.14505227169913884,2.0,9.0,2004-09-11 02:00:00,
859.0,23.6,40.5,0.1541792508476743,3.0,9.0,2004-09-11 03:00:00,
849.0,23.5,40.9,0.1550360020995321,4.0,9.0,2004-09-11 04:00:00,
886.0,20.5,48.4,0.14470622099925853,5.0,9.0,2004-09-11 05:00:00,
932.0,20.7,48.4,0.15383634471486704,6.0,9.0,2004-09-11 06:00:00,
1144.0,19.9,50.8,0.15649079675943306,7.0,9.0,2004-09-11 07:00:00,
1222.0,21.3,47.2,0.16763084138395107,8.0,9.0,2004-09-11 08:00:00,
1202.0,24.0,40.8,0.18173805325553835,9.0,9.0,2004-09-11 09:00:00,
1323.0,28.7,30.3,0.16288386290147958,10.0,9.0,2004-09-11 10:00:00,
1219.0,31.9,24.7,0.13775993970448558,11.0,9.0,2004-09-11 11:00:00,
1121.0,33.8,21.9,0.12495723940438382,12.0,9.0,2004-09-11 12:00:00,
1096.0,32.7,22.7,0.09930220107386235,13.0,9.0,2004-09-11 13:00:00,
1019.0,33.0,21.3,0.04993236874820893,14.0,9.0,2004-09-11 14:00:00,
1045.0,33.9,21.2,0.09430967947074131,15.0,9.0,2004-09-11 15:00:00,
1147.0,35.9,20.3,0.16932074461670318,16.0,9.0,2004-09-11 16:00:00,
1145.0,34.2,22.6,0.17981842657583616,17.0,9.0,2004-09-11 17:00:00,
1202.0,32.0,27.3,0.24310302905381345,18.0,9.0,2004-09-11 18:00:00,
1283.0,29.3,32.6,0.27040874378132396,19.0,9.0,2004-09-11 19:00:00,
1148.0,27.2,38.0,0.2978798974282269,20.0,9.0,2004-09-11 20:00:00,
1229.0,26.1,41.1,0.3151756367607035,21.0,9.0,2004-09-11 21:00:00,
1287.0,25.3,44.6,0.34790661424687597,22.0,9.0,2004-09-11 22:00:00,
1285.0,24.6,47.2,0.36630839290697037,23.0,9.0,2004-09-11 23:00:00,
1251.0,24.1,48.8,0.36547609989180113,0.0,9.0,2004-09-12 00:00:00,
1120.0,23.6,50.4,0.36949244764934686,1.0,9.0,2004-09-12 01:00:00,
1108.0,22.0,55.8,0.377408510325639,2.0,9.0,2004-09-12 02:00:00,
961.0,22.4,53.6,0.36318371585155823,3.0,9.0,2004-09-12 03:00:00,
950.0,21.6,55.8,0.3526267610921631,4.0,9.0,2004-09-12 04:00:00,
901.0,21.8,55.2,0.34952947577786114,5.0,9.0,2004-09-12 05:00:00,
903.0,21.7,55.4,0.350093332573178,6.0,9.0,2004-09-12 06:00:00,
1024.0,20.6,59.8,0.3611648492115845,7.0,9.0,2004-09-12 07:00:00,
1093.0,22.1,55.3,0.37121866937957315,8.0,9.0,2004-09-12 08:00:00,
1097.0,24.8,48.2,0.3976345289929758,9.0,9.0,2004-09-12 09:00:00,
1126.0,27.9,43.4,0.4710655651921131,10.0,9.0,2004-09-12 10:00:00,
1139.0,30.1,38.5,0.4831666157720164,11.0,9.0,2004-09-12 11:00:00,
1178.0,28.2,48.6,0.6017443570866015,12.0,9.0,2004-09-12 12:00:00,
1243.0,24.8,70.4,0.7777640262798243,13.0,9.0,2004-09-12 13:00:00,
1017.0,27.8,49.4,0.5993308843556605,14.0,9.0,2004-09-12 14:00:00,
1048.0,25.4,59.9,0.6506571289389932,15.0,9.0,2004-09-12 15:00:00,
1254.0,26.1,66.8,0.8024499154503955,16.0,9.0,2004-09-12 16:00:00,
1287.0,28.0,53.2,0.6836017677164139,17.0,9.0,2004-09-12 17:00:00,
1215.0,27.4,51.4,0.6099829392991765,18.0,9.0,2004-09-12 18:00:00,
1363.0,25.7,55.8,0.5960303697802178,19.0,9.0,2004-09-12 19:00:00,
1436.0,24.6,60.3,0.6077526775429968,20.0,9.0,2004-09-12 20:00:00,
1365.0,24.2,61.6,0.6087324294175815,21.0,9.0,2004-09-12 21:00:00,
1506.0,23.8,63.5,0.6149153322903715,22.0,9.0,2004-09-12 22:00:00,
1227.0,23.0,64.8,0.5888971591861462,23.0,9.0,2004-09-12 23:00:00,
1038.0,23.0,63.3,0.564688613656142,0.0,9.0,2004-09-13 00:00:00,
934.0,22.8,63.3,0.551295556319704,1.0,9.0,2004-09-13 01:00:00,
900.0,21.0,68.6,0.5231296182221548,2.0,9.0,2004-09-13 02:00:00,
870.0,20.4,70.7,0.5148574848793612,3.0,9.0,2004-09-13 03:00:00,
875.0,19.4,73.4,0.49573229031833543,4.0,9.0,2004-09-13 04:00:00,
940.0,19.5,72.0,0.47735156690827385,5.0,9.0,2004-09-13 05:00:00,
1053.0,19.7,70.3,0.4653051084641814,6.0,9.0,2004-09-13 06:00:00,
1509.0,20.4,66.7,0.4555243079809013,7.0,9.0,2004-09-13 07:00:00,
1559.0,21.8,61.8,0.46787636822956147,8.0,9.0,2004-09-13 08:00:00,
1313.0,23.0,60.2,0.5099452363386834,9.0,9.0,2004-09-13 09:00:00,
1379.0,31.5,29.9,0.3102749211044154,18.0,9.0,2004-09-13 18:00:00,
856.0,23.5,52.6,0.40779572344644677,2.0,9.0,2004-09-14 02:00:00,
863.0,20.8,62.1,0.40839414761404425,3.0,9.0,2004-09-14 03:00:00,
911.0,19.9,65.5,0.41065163479546446,4.0,9.0,2004-09-14 04:00:00,
936.0,20.6,62.9,0.41131463289705594,5.0,9.0,2004-09-14 05:00:00,
1087.0,21.3,59.4,0.3999834445389258,6.0,9.0,2004-09-14 06:00:00,
1540.0,22.0,58.3,0.4186445432202785,7.0,9.0,2004-09-14 07:00:00,
1513.0,23.2,55.4,0.44205415633878004,8.0,9.0,2004-09-14 08:00:00,
1409.0,26.5,50.2,0.5382462193419829,9.0,9.0,2004-09-14 09:00:00,
1219.0,29.0,45.5,0.5864524418889824,10.0,9.0,2004-09-14 10:00:00,
1286.0,30.1,42.0,0.5654274389575743,11.0,9.0,2004-09-14 11:00:00,
1228.0,32.3,35.9,0.5345616814425744,12.0,9.0,2004-09-14 12:00:00,
1140.0,33.2,33.8,0.5247285289349821,13.0,9.0,2004-09-14 13:00:00,
1052.0,34.0,33.6,0.5648023146227228,14.0,9.0,2004-09-14 14:00:00,
1282.0,29.9,45.6,0.638796585809864,15.0,9.0,2004-09-14 15:00:00,
1378.0,27.7,53.7,0.676509539406922,16.0,9.0,2004-09-14 16:00:00,
1506.0,28.0,52.7,0.6731485340532554,17.0,9.0,2004-09-14 17:00:00,
1310.0,28.6,48.2,0.6214363330059449,18.0,9.0,2004-09-14 18:00:00,
1204.0,24.8,61.6,0.645373999088262,19.0,9.0,2004-09-14 19:00:00,
1071.0,20.3,77.2,0.5990562571603498,20.0,9.0,2004-09-14 20:00:00,
967.0,19.7,82.5,0.6245470890676884,21.0,9.0,2004-09-14 21:00:00,
947.0,20.6,78.8,0.6357828631703746,22.0,9.0,2004-09-14 22:00:00,
1011.0,19.2,87.2,0.6520647354587153,23.0,9.0,2004-09-14 23:00:00,
971.0,20.5,81.5,0.6606239888543852,0.0,9.0,2004-09-15 00:00:00,
886.0,21.4,74.0,0.6250289264836547,1.0,9.0,2004-09-15 01:00:00,
908.0,20.5,78.2,0.6247612676934804,2.0,9.0,2004-09-15 02:00:00,
901.0,20.7,77.8,0.629355047472166,3.0,9.0,2004-09-15 03:00:00,
915.0,20.5,78.0,0.6225101009605046,4.0,9.0,2004-09-15 04:00:00,
940.0,20.6,76.2,0.602784740479554,5.0,9.0,2004-09-15 05:00:00,
1048.0,20.1,77.4,0.5888971591861462,6.0,9.0,2004-09-15 06:00:00,
1298.0,20.9,73.3,0.580538236177291,7.0,9.0,2004-09-15 07:00:00,
1487.0,21.2,72.3,0.5881754781933227,8.0,9.0,2004-09-15 08:00:00,
1327.0,22.5,68.9,0.6157800569835024,9.0,9.0,2004-09-15 09:00:00,
1363.0,23.7,64.5,0.6249754004566114,10.0,9.0,2004-09-15 10:00:00,
1393.0,23.2,68.4,0.6545622652443762,11.0,9.0,2004-09-15 11:00:00,
1361.0,23.5,69.2,0.6818839882812346,12.0,9.0,2004-09-15 12:00:00,
1289.0,24.1,65.5,0.661192009318394,13.0,9.0,2004-09-15 13:00:00,
1265.0,24.2,65.6,0.667880653312058,14.0,9.0,2004-09-15 14:00:00,
1339.0,24.6,63.9,0.6657245949819731,15.0,9.0,2004-09-15 15:00:00,
1269.0,26.3,56.5,0.6428008061232068,16.0,9.0,2004-09-15 16:00:00,
793.0,20.6,45.9,0.09467361360268098,4.0,9.0,2004-09-18 04:00:00,
1436.0,20.1,60.6,0.3408910307829238,8.0,9.0,2004-09-20 08:00:00,
824.0,21.1,63.8,0.4585002179873061,4.0,9.0,2004-09-23 04:00:00,
844.0,13.4,59.9,-0.08632070646652716,4.0,9.0,2004-09-26 04:00:00,
789.0,14.6,62.1,0.023325825303496757,4.0,9.0,2004-09-29 04:00:00,
939.0,18.3,53.1,0.10038817403126832,1.0,9.0,2004-09-30 01:00:00,
862.0,17.5,56.1,0.10463024907808299,2.0,9.0,2004-09-30 02:00:00,
827.0,19.2,50.3,0.10318815779616891,3.0,9.0,2004-09-30 03:00:00,
879.0,16.6,59.6,0.11064652008706365,4.0,9.0,2004-09-30 04:00:00,
911.0,17.5,57.1,0.12319061055519832,5.0,9.0,2004-09-30 05:00:00,
1051.0,17.6,57.6,0.13723701830508495,6.0,9.0,2004-09-30 06:00:00,
1496.0,18.0,57.0,0.1540078124793477,7.0,9.0,2004-09-30 07:00:00,
1610.0,18.5,55.9,0.16373319198260172,8.0,9.0,2004-09-30 08:00:00,
1428.0,18.6,57.2,0.19441480448133783,9.0,9.0,2004-09-30 09:00:00,
1459.0,20.2,53.0,0.21567573646668872,10.0,9.0,2004-09-30 10:00:00,
1486.0,21.3,50.1,0.2262586942143551,11.0,9.0,2004-09-30 11:00:00,
1629.0,25.3,49.6,0.4577412526735354,18.0,10.0,2004-10-01 18:00:00,
1707.0,24.2,54.3,0.4772895225465353,19.0,10.0,2004-10-01 19:00:00,
1424.0,22.8,58.1,0.4669364301962654,20.0,10.0,2004-10-01 20:00:00,
1297.0,21.5,63.2,0.46956603351468795,21.0,10.0,2004-10-01 21:00:00,
1214.0,21.3,63.0,0.45729825674818175,22.0,10.0,2004-10-01 22:00:00,
1160.0,20.8,64.1,0.4408322519454557,23.0,10.0,2004-10-01 23:00:00,
1232.0,20.6,64.0,0.4282697607614278,0.0,10.0,2004-10-02 00:00:00,
1134.0,20.6,63.4,0.41805222361363575,1.0,10.0,2004-10-02 01:00:00,
1071.0,20.4,64.4,0.4200252594394941,2.0,10.0,2004-10-02 02:00:00,
968.0,21.3,61.0,0.4246139269469252,3.0,10.0,2004-10-02 03:00:00,
994.0,20.5,64.0,0.4217976693957243,4.0,10.0,2004-10-02 04:00:00,
1046.0,20.3,65.3,0.4266393433395709,5.0,10.0,2004-10-02 05:00:00,
1066.0,20.1,65.9,0.4266393433395709,6.0,10.0,2004-10-02 06:00:00,
1277.0,20.2,65.6,0.4297023324722098,7.0,10.0,2004-10-02 07:00:00,
1290.0,21.1,62.8,0.4370283725642828,8.0,10.0,2004-10-02 08:00:00,
1268.0,22.5,57.5,0.4394155474777119,9.0,10.0,2004-10-02 09:00:00,
1243.0,24.2,51.9,0.4334693045177617,10.0,10.0,2004-10-02 10:00:00,
1300.0,25.2,48.9,0.4341821322056586,11.0,10.0,2004-10-02 11:00:00,
1278.0,25.8,47.8,0.4486523033347003,12.0,10.0,2004-10-02 12:00:00,
1249.0,25.7,49.2,0.4692533478550314,13.0,10.0,2004-10-02 13:00:00,
1145.0,25.8,49.6,0.4832282965738864,14.0,10.0,2004-10-02 14:00:00,
1199.0,25.7,48.8,0.4645512922340011,15.0,10.0,2004-10-02 15:00:00,
1236.0,26.5,45.9,0.44635110058050687,16.0,10.0,2004-10-02 16:00:00,
1289.0,25.4,48.9,0.4478858239921165,17.0,10.0,2004-10-02 17:00:00,
1299.0,24.4,52.5,0.4593217808988751,18.0,10.0,2004-10-02 18:00:00,
1506.0,23.9,54.6,0.46599560784819666,19.0,10.0,2004-10-02 19:00:00,
1432.0,22.9,57.9,0.4673751778920436,20.0,10.0,2004-10-02 20:00:00,
1193.0,22.1,61.1,0.47075334813628145,21.0,10.0,2004-10-02 21:00:00,
1188.0,20.8,65.6,0.46360822215687525,22.0,10.0,2004-10-02 22:00:00,
1162.0,21.7,60.8,0.44660705143933954,23.0,10.0,2004-10-02 23:00:00,
1106.0,21.1,62.8,0.4385774595583666,0.0,10.0,2004-10-03 00:00:00,
1037.0,20.7,63.2,0.42133845726445457,1.0,10.0,2004-10-03 01:00:00,
982.0,21.2,61.5,0.4214040719096669,2.0,10.0,2004-10-03 02:00:00,
944.0,20.3,64.6,0.4173936789734382,3.0,10.0,2004-10-03 03:00:00,
929.0,20.2,64.4,0.40779572344644677,4.0,10.0,2004-10-03 04:00:00,
906.0,20.1,65.3,0.4156134391599796,5.0,10.0,2004-10-03 05:00:00,
907.0,19.9,66.0,0.41482120303218933,6.0,10.0,2004-10-03 06:00:00,
1013.0,19.8,66.4,0.4150853514851549,7.0,10.0,2004-10-03 07:00:00,
1055.0,20.4,64.1,0.4172619179876754,8.0,10.0,2004-10-03 08:00:00,
1138.0,21.6,60.8,0.43799683311064913,9.0,10.0,2004-10-03 09:00:00,
1250.0,23.5,54.5,0.4416684530683773,10.0,10.0,2004-10-03 10:00:00,
1165.0,25.7,46.6,0.4124407218445896,11.0,10.0,2004-10-03 11:00:00,
1229.0,26.6,43.7,0.40752964215704346,12.0,10.0,2004-10-03 12:00:00,
1168.0,27.4,41.8,0.4091914898489782,13.0,10.0,2004-10-03 13:00:00,
1092.0,27.4,42.8,0.42813942514703673,14.0,10.0,2004-10-03 14:00:00,
1109.0,27.1,43.3,0.42232222517458734,15.0,10.0,2004-10-03 15:00:00,
1133.0,26.9,44.4,0.43889988419440173,16.0,10.0,2004-10-03 16:00:00,
1192.0,26.9,44.4,0.4407035435341834,17.0,10.0,2004-10-03 17:00:00,
1298.0,24.7,51.9,0.46171940965803804,18.0,10.0,2004-10-03 18:00:00,
1524.0,23.7,55.6,0.47461796679648094,19.0,10.0,2004-10-03 19:00:00,
1540.0,22.7,59.6,0.48618450984953976,20.0,10.0,2004-10-03 20:00:00,
1190.0,21.9,61.4,0.466622921086258,21.0,10.0,2004-10-03 21:00:00,
1092.0,22.0,59.8,0.44596705141749426,22.0,10.0,2004-10-03 22:00:00,
1079.0,20.5,64.9,0.4365114765134898,23.0,10.0,2004-10-03 23:00:00,
995.0,19.8,66.9,0.4237633363895401,0.0,10.0,2004-10-04 00:00:00,
960.0,18.4,71.6,0.40526508810549733,1.0,10.0,2004-10-04 01:00:00,
890.0,18.9,68.6,0.3932575650004195,2.0,10.0,2004-10-04 02:00:00,
860.0,17.8,72.3,0.3747309487383032,3.0,10.0,2004-10-04 03:00:00,
860.0,17.1,73.9,0.3550135646120661,4.0,10.0,2004-10-04 04:00:00,
883.0,17.7,70.3,0.34273827819985936,5.0,10.0,2004-10-04 05:00:00,
929.0,17.1,71.8,0.3318903271161013,6.0,10.0,2004-10-04 06:00:00,
1100.0,18.3,67.5,0.33961016531214017,7.0,10.0,2004-10-04 07:00:00,
1257.0,18.5,67.0,0.346068898151508,8.0,10.0,2004-10-04 08:00:00,
1402.0,19.9,61.7,0.35016379232307504,9.0,10.0,2004-10-04 09:00:00,
1376.0,22.9,52.6,0.37287304350750494,10.0,10.0,2004-10-04 10:00:00,
1374.0,24.2,49.0,0.37747707156799554,11.0,10.0,2004-10-04 11:00:00,
1381.0,25.8,44.7,0.37775126954064864,12.0,10.0,2004-10-04 12:00:00,
1282.0,26.0,44.5,0.38736902383875566,13.0,10.0,2004-10-04 13:00:00,
1188.0,27.1,40.2,0.35185333865951524,14.0,10.0,2004-10-04 14:00:00,
1227.0,27.4,39.8,0.3589323939799476,15.0,10.0,2004-10-04 15:00:00,
1364.0,28.9,36.3,0.35704487550561204,16.0,10.0,2004-10-04 16:00:00,
1531.0,28.4,37.5,0.35424198669702944,17.0,10.0,2004-10-04 17:00:00,
1694.0,26.0,43.9,0.3758303029784736,18.0,10.0,2004-10-04 18:00:00,
1723.0,24.3,49.6,0.39608794629556743,19.0,10.0,2004-10-04 19:00:00,
1356.0,23.3,53.0,0.40139015006613454,20.0,10.0,2004-10-04 20:00:00,
1084.0,22.6,55.1,0.39870900361115647,21.0,10.0,2004-10-04 21:00:00,
1039.0,21.2,59.3,0.39116332339730464,22.0,10.0,2004-10-04 22:00:00,
1011.0,20.6,60.9,0.3813090182304052,23.0,10.0,2004-10-04 23:00:00,
968.0,20.0,63.1,0.37788834033792995,0.0,10.0,2004-10-05 00:00:00,
867.0,19.7,63.4,0.3634618606277064,1.0,10.0,2004-10-05 01:00:00,
820.0,20.8,58.8,0.358024033508028,2.0,10.0,2004-10-05 02:00:00,
826.0,17.8,69.8,0.34060653575966787,3.0,10.0,2004-10-05 03:00:00,
835.0,18.8,65.3,0.33811374575046815,4.0,10.0,2004-10-05 04:00:00,
887.0,17.6,69.5,0.32851206694003626,5.0,10.0,2004-10-05 05:00:00,
990.0,17.4,69.7,0.315832115868127,6.0,10.0,2004-10-05 06:00:00,
1511.0,17.4,70.1,0.32085085571825617,7.0,10.0,2004-10-05 07:00:00,
1352.0,18.5,65.5,0.32114102619544627,8.0,10.0,2004-10-05 08:00:00,
1337.0,20.6,58.5,0.3403219597759603,9.0,10.0,2004-10-05 09:00:00,
1435.0,23.9,48.7,0.3555042589543925,10.0,10.0,2004-10-05 10:00:00,
1377.0,26.0,43.8,0.371494588537011,11.0,10.0,2004-10-05 11:00:00,
1562.0,28.6,37.3,0.36623906160732744,12.0,10.0,2004-10-05 12:00:00,
1358.0,27.9,38.0,0.3385415227425896,13.0,10.0,2004-10-05 13:00:00,
1301.0,28.4,37.6,0.3564149101328725,14.0,10.0,2004-10-05 14:00:00,
1255.0,28.5,37.3,0.35970036274042017,15.0,10.0,2004-10-05 15:00:00,
1410.0,30.8,31.8,0.3298791211515693,16.0,10.0,2004-10-05 16:00:00,
1578.0,29.7,33.1,0.30350620779866627,17.0,10.0,2004-10-05 17:00:00,
1700.0,27.0,40.2,0.3476947423579518,18.0,10.0,2004-10-05 18:00:00,
1778.0,25.6,47.5,0.43113285485674213,19.0,10.0,2004-10-05 19:00:00,
1539.0,23.9,57.2,0.5172449755681741,20.0,10.0,2004-10-05 20:00:00,
1409.0,22.7,60.8,0.5057326766999812,21.0,10.0,2004-10-05 21:00:00,
1231.0,21.8,59.9,0.43773866865846,22.0,10.0,2004-10-05 22:00:00,
1092.0,22.4,58.3,0.445326641533295,23.0,10.0,2004-10-05 23:00:00,
1036.0,21.7,60.2,0.43450597689257836,0.0,10.0,2004-10-06 00:00:00,
984.0,21.2,61.4,0.4225188626739919,1.0,10.0,2004-10-06 01:00:00,
950.0,19.3,68.4,0.4140944348062188,2.0,10.0,2004-10-06 02:00:00,
889.0,19.8,65.1,0.3987761199573678,3.0,10.0,2004-10-06 03:00:00,
865.0,20.0,62.9,0.37121866937957315,4.0,10.0,2004-10-06 04:00:00,
917.0,18.3,68.5,0.35704487550561204,5.0,10.0,2004-10-06 05:00:00,
997.0,18.1,68.5,0.3412465357815133,6.0,10.0,2004-10-06 06:00:00,
1433.0,17.6,70.5,0.34053539935558313,7.0,10.0,2004-10-06 07:00:00,
1516.0,18.3,67.8,0.34295120271892204,8.0,10.0,2004-10-06 08:00:00,
1528.0,20.4,61.2,0.36949244764934686,9.0,10.0,2004-10-06 09:00:00,
1347.0,22.5,55.6,0.4047982191204607,10.0,10.0,2004-10-06 10:00:00,
1392.0,25.7,46.4,0.4101209196443583,11.0,10.0,2004-10-06 11:00:00,
1359.0,26.8,44.6,0.43612362906195706,12.0,10.0,2004-10-06 12:00:00,
1391.0,26.0,46.4,0.4326910943617559,13.0,10.0,2004-10-06 13:00:00,
1335.0,26.3,46.0,0.43683456785422176,14.0,10.0,2004-10-06 14:00:00,
1402.0,27.4,43.9,0.4581208073339624,15.0,10.0,2004-10-06 15:00:00,
1406.0,29.6,36.7,0.4011893132453758,16.0,10.0,2004-10-06 16:00:00,
1527.0,28.7,37.3,0.3705975727790887,17.0,10.0,2004-10-06 17:00:00,
1559.0,25.7,44.1,0.3598399300818888,18.0,10.0,2004-10-06 18:00:00,
1840.0,24.5,49.5,0.40693070026977435,19.0,10.0,2004-10-06 19:00:00,
1666.0,23.3,54.4,0.43087291204269723,20.0,10.0,2004-10-06 20:00:00,
1336.0,22.4,57.9,0.4349591833358669,21.0,10.0,2004-10-06 21:00:00,
1189.0,22.7,55.8,0.41989384476028535,22.0,10.0,2004-10-06 22:00:00,
1226.0,20.4,62.4,0.3892002156421292,23.0,10.0,2004-10-06 23:00:00,
1171.0,20.3,64.2,0.40965631272663244,0.0,10.0,2004-10-07 00:00:00,
1002.0,21.4,60.6,0.421075955622312,1.0,10.0,2004-10-07 01:00:00,
950.0,20.3,66.3,0.44833300833534023,2.0,10.0,2004-10-07 02:00:00,
930.0,20.9,62.2,0.41752542260053077,3.0,10.0,2004-10-07 03:00:00,
924.0,19.9,66.1,0.4185787472535475,4.0,10.0,2004-10-07 04:00:00,
994.0,19.8,67.1,0.4255944794033301,5.0,10.0,2004-10-07 05:00:00,
1089.0,20.1,64.4,0.40326268455296427,6.0,10.0,2004-10-07 06:00:00,
1468.0,19.7,66.4,0.40779572344644677,7.0,10.0,2004-10-07 07:00:00,
1696.0,20.9,62.4,0.4204193998899751,8.0,10.0,2004-10-07 08:00:00,
1479.0,22.5,57.0,0.42618234969688606,9.0,10.0,2004-10-07 09:00:00,
1425.0,23.5,53.4,0.4214040719096669,10.0,10.0,2004-10-07 10:00:00,
1279.0,24.7,48.2,0.39217721378122894,11.0,10.0,2004-10-07 11:00:00,
1319.0,27.1,40.9,0.36499027554244606,12.0,10.0,2004-10-07 12:00:00,
1329.0,25.9,44.2,0.3767912475235568,13.0,10.0,2004-10-07 13:00:00,
1327.0,26.9,41.8,0.37534948420354086,14.0,10.0,2004-10-07 14:00:00,
1282.0,27.2,40.7,0.3702523523524198,15.0,10.0,2004-10-07 15:00:00,
941.0,22.8,64.0,0.5600157079567496,4.0,10.0,2004-10-10 04:00:00,
979.0,18.1,56.4,0.15229181034225872,9.0,10.0,2004-10-12 09:00:00,
998.0,18.2,55.9,0.14384056997567313,10.0,10.0,2004-10-12 10:00:00,
962.0,19.7,49.1,0.10867501662565611,11.0,10.0,2004-10-12 11:00:00,
985.0,20.8,45.8,0.10669961865905582,12.0,10.0,2004-10-12 12:00:00,
1043.0,20.5,46.0,0.09531017980432493,13.0,10.0,2004-10-12 13:00:00,
929.0,18.9,50.6,0.08865169759456264,14.0,10.0,2004-10-12 14:00:00,
946.0,18.4,51.6,0.07991962317587344,15.0,10.0,2004-10-12 15:00:00,
955.0,17.9,52.6,0.06868615778844686,16.0,10.0,2004-10-12 16:00:00,
1004.0,17.1,54.2,0.049075837646592645,17.0,10.0,2004-10-12 17:00:00,
1037.0,16.5,56.2,0.044495239886551304,18.0,10.0,2004-10-12 18:00:00,
1066.0,16.7,54.1,0.020978406385191814,19.0,10.0,2004-10-12 19:00:00,
890.0,15.4,57.7,0.0007996801705642441,20.0,10.0,2004-10-12 20:00:00,
843.0,15.5,57.1,-0.002904213147389827,21.0,10.0,2004-10-12 21:00:00,
834.0,15.6,55.9,-0.015113637810048184,22.0,10.0,2004-10-12 22:00:00,
809.0,14.8,58.4,-0.02255240447051149,23.0,10.0,2004-10-12 23:00:00,
786.0,14.8,57.9,-0.03438442686183081,0.0,10.0,2004-10-13 00:00:00,
747.0,14.6,57.6,-0.049505419903839346,1.0,10.0,2004-10-13 01:00:00,
723.0,14.6,57.1,-0.05890110792016103,2.0,10.0,2004-10-13 02:00:00,
704.0,14.4,57.6,-0.0601747230360701,3.0,10.0,2004-10-13 03:00:00,
709.0,14.5,57.4,-0.060493380428962476,4.0,10.0,2004-10-13 04:00:00,
726.0,14.3,58.4,-0.05118803676943331,5.0,10.0,2004-10-13 05:00:00,
798.0,14.7,57.4,-0.04457904339796736,6.0,10.0,2004-10-13 06:00:00,
925.0,14.3,58.1,-0.061449962316222594,7.0,10.0,2004-10-13 07:00:00,
906.0,14.0,58.3,-0.0732160623312591,8.0,10.0,2004-10-13 08:00:00,
948.0,17.4,47.6,-0.06325933963919093,11.0,10.0,2004-10-13 11:00:00,
945.0,18.0,46.1,-0.06176902639763181,12.0,10.0,2004-10-13 12:00:00,
942.0,17.9,46.5,-0.054033888492485624,13.0,10.0,2004-10-13 13:00:00,
943.0,17.4,48.3,-0.046043938501406846,14.0,10.0,2004-10-13 14:00:00,
894.0,16.0,52.6,-0.05245186000242424,15.0,10.0,2004-10-13 15:00:00,
984.0,15.3,58.7,0.015282623531156982,16.0,10.0,2004-10-13 16:00:00,
1044.0,15.2,55.9,-0.04374292294791874,17.0,10.0,2004-10-13 17:00:00,
981.0,14.8,56.3,-0.055618423763012265,18.0,10.0,2004-10-13 18:00:00,
1021.0,14.7,57.8,-0.038117322113128044,19.0,10.0,2004-10-13 19:00:00,
943.0,14.8,57.3,-0.04050954333820994,20.0,10.0,2004-10-13 20:00:00,
863.0,14.9,57.1,-0.042803122325309445,21.0,10.0,2004-10-13 21:00:00,
847.0,15.2,55.5,-0.04908520769049141,22.0,10.0,2004-10-13 22:00:00,
859.0,15.3,55.4,-0.04457904339796736,23.0,10.0,2004-10-13 23:00:00,
861.0,15.1,56.9,-0.03324659379363568,0.0,10.0,2004-10-14 00:00:00,
786.0,15.0,56.4,-0.045625178026275554,1.0,10.0,2004-10-14 01:00:00,
740.0,14.9,56.4,-0.054033888492485624,2.0,10.0,2004-10-14 02:00:00,
730.0,15.2,54.7,-0.06251390538924231,3.0,10.0,2004-10-14 03:00:00,
728.0,15.1,55.4,-0.057735050651238365,4.0,10.0,2004-10-14 04:00:00,
755.0,14.9,56.8,-0.04698679122433687,5.0,10.0,2004-10-14 05:00:00,
854.0,15.2,55.9,-0.04196848482250158,6.0,10.0,2004-10-14 06:00:00,
1079.0,15.3,56.3,-0.032110053918233586,7.0,10.0,2004-10-14 07:00:00,
1097.0,15.6,55.4,-0.027885203489535663,8.0,10.0,2004-10-14 08:00:00,
1024.0,16.3,53.3,-0.0192847614118671,9.0,10.0,2004-10-14 09:00:00,
990.0,20.4,42.2,-0.003606495594111744,10.0,10.0,2004-10-14 10:00:00,
1013.0,21.9,39.4,0.023130417388854466,11.0,10.0,2004-10-14 11:00:00,
1051.0,21.5,41.2,0.03912455468405008,12.0,10.0,2004-10-14 12:00:00,
1052.0,22.2,41.4,0.09257918129309317,13.0,10.0,2004-10-14 13:00:00,
1141.0,21.0,46.8,0.14045735269525583,14.0,10.0,2004-10-14 14:00:00,
1130.0,21.9,44.9,0.15143270376020934,15.0,10.0,2004-10-14 15:00:00,
1099.0,21.5,46.7,0.16864512597771084,16.0,10.0,2004-10-14 16:00:00,
1182.0,19.7,56.6,0.2477190838802509,17.0,10.0,2004-10-14 17:00:00,
